id,policy_start_date,policy_end_date,sum_insured,construction_description,year_built,num_stories,square_foot_area,oed_construction_code
894869561,17/06/2023,16/06/2024,1788739,reinforced masonry - stucco cladding and flat roof with parapets,1999,1,7113,5105
101993873,12/11/2023,10/12/2024,1243309,light metal,1991,1,6864,5201
19773351,16/11/2023,15/11/2024,1595044,fire resistive  concrete,2019,1,11141,5150
188727364,27/03/2023,26/03/2024,605907,reinforced masonry - stucco cladding and flat roof without parapets,2009,2,4479,5105
6642344,19/03/2023,18/03/2024,3624344,reinforced masonry - stucco cladding and flat roof with parapets,2003,5,25109,5105
340544603,01/01/2024,31/12/2024,3566226,joisted masnry,2019,1,22094,5108
739462242,18/12/2022,18/12/2023,2002727,unknown,1981,1,20041,5000
798024604,09/05/2023,04/09/2024,1519518,masonry -joisted masonry,2006,1,12302,5108
814639842,08/12/2023,11/08/2024,574334,light metal steel frame - lightweight metal roofing,2019,1,1842,5201
637904332,12/10/2023,09/12/2024,493805,masonry,2016,1,4775,5100
370892319,15/07/2023,14/07/2024,942667,reinforced masonry - stucco cladding & flat roof,2014,2,4444,5105
235272885,21/06/2023,20/06/2024,804433,unknown,2017,1,2388,5000
712417165,21/11/2022,21/11/2023,4068078,wood  frame - brick veneer cladding  & hip roof,2005,2,28274,5050
69601769,30/04/2023,29/04/2024,843254,reinforced  masonry with RBM walls,2013,1,2900,5105
240888872,16/11/2022,16/11/2023,4481997,reinforced masonry and wood frmed flt roof without parapet,2019,1,58598,5105
600931796,18/01/2024,17/01/2025,877744,reinforced masonry - stucco cladding and flat roof without parapets,1980,1,5029,5105
998947098,29/11/2023,28/11/2024,1448303,light metal asbestos siding,1996,2,22690,5201
659840452,03/10/2023,09/03/2024,1239078,reinforced  masonry - metal cladding and braced gable roof with slope less than or equal to 30,2019,1,4433,5105
666497691,07/01/2024,01/07/2025,836751,wood frame - metal cladding and braced gable roof with slope less than or equal to 30,2014,1,6646,5050
638038799,13/04/2023,12/04/2024,5565147,light gauge steel frame,1989,2,62606,5201
455862518,28/12/2023,27/12/2024,541056,reinforced masonry - stucco cladding and flat roof without parapets,2017,1,4996,5105
832514583,23/12/2023,22/12/2024,1476790,wood  frame - wood frame cladding and gable roof with slope less than or equal to 30 degrees,2016,1,4803,5050
790259053,22/01/2023,22/01/2024,3610347,wood frame -2x6,2007,1,21298,5050
587371121,22/04/2023,21/04/2024,2147414,wood  frame - metal sheathin cladding and flat roof without parapets,2007,2,23976,5050
229294868,21/06/2023,20/06/2024,955442,joisted masonry,2006,1,19601,5108
496080120,04/10/2023,09/04/2024,709245,joisted masonry,2020,1,5856,5108
570127086,21/03/2023,20/03/2024,744966,wood frame - stucco cladding  & gable roof,2017,1,3651,5050
213024364,21/05/2023,20/05/2024,1196934,reinforced masonry - stucco cladding and hip roof with slope greater than 30 degrees,1992,1,10583,5105
608294570,10/08/2023,07/10/2024,550042,reinforced masonry - stucco cladding & flat roof,2014,1,5793,5105
139769840,23/09/2023,22/09/2024,523697,steel frame - steel,2013,1,5873,5200
626605903,25/07/2023,24/07/2024,305885,wood  frame - brick veneer cladding and flat roof with parapets,2018,1,1309,5050
257655587,23/10/2023,22/10/2024,1797658,wood frame - metal cladding and braced gable roof with slope less than or equal to 30,1949,1,16734,5050
693815229,18/04/2023,17/04/2024,668649,unknown,2020,2,12312,5000
875597930,26/08/2023,25/08/2024,728210,wood frame 2x4 w/ wood bracing,2020,1,3517,5050
391379134,12/05/2023,04/12/2024,3294724,light metal w/ corrugated roofing ,2013,1,8816,5201
21810324,31/07/2023,30/07/2024,1345509,wood frame and hip roof with slope less than or equal to 30 degrees,2016,2,4102,5050
468954622,15/05/2023,14/05/2024,2084288,reinforced  masonry and wood framed flat roof without parapets,2011,1,19571,5105
717309659,15/09/2023,14/09/2024,2166433,light metal steel frame - lightweight metal roofing,2013,1,25695,5201
927588763,20/01/2023,20/01/2024,723904,joisted masonry,2009,1,4568,5108
480981728,11/03/2023,02/11/2024,3009628,light gauge steel frame,2005,1,34240,5201
801519463,28/01/2024,27/01/2025,2511819,wood  frame - brick veneer cladding  & gable roof,2005,1,29302,5050
378457454,08/12/2023,11/08/2024,1020530,wood frame - stucco cladding and hip roof with slope less than or equal to 30 degrees,1995,1,7559,5050
909583328,19/11/2023,18/11/2024,6430730,reinforced masonry,2007,1,21189,5105
591713198,15/04/2023,14/04/2024,1872485,joisted masonry,2013,1,5057,5108
705407372,26/08/2023,25/08/2024,1137406,light metal steel frame - lightweight metal roofing,2010,1,17621,5201
512333886,28/01/2024,27/01/2025,1071777,unknown,1988,1,6805,5000
620979748,16/03/2023,15/03/2024,1247749,reinforced masonry and flat roof w/o parapets,2002,1,6987,5105
355760424,24/08/2023,23/08/2024,416354,reinforced masonry,1995,3,7278,5105
220812115,12/04/2023,03/12/2024,1911722,wood frame -2x6,2002,1,12856,5050
804877079,13/04/2023,12/04/2024,760245,wood frame - vinyl cladding and hip roof with slope greater than 30 degrees,2020,1,7960,5050
536931961,31/12/2023,30/12/2024,794356,reinforced masonry - reinforced mas cladding and flat roof without parapets,2003,1,5529,5105
757835383,13/07/2023,12/07/2024,1673405,reinforced masonry and flat roof without parapets,2004,1,12097,5105
140681953,22/02/2023,22/02/2024,2783755,joisted masnry,2004,1,42570,5108
783519349,09/05/2023,04/09/2024,1293434,wood frame 2x4 w/ wood bracing,1995,1,5934,5050
103205009,12/08/2023,07/12/2024,1832175,wood frame (2x4 inch wood),2013,1,10845,5050
717190426,19/07/2023,18/07/2024,3128640,wood frame - brick cladding and hip roof with slope less than or equal to 30 degrees,2013,2,16095,5050
600719717,15/12/2023,14/12/2024,2760602,wood frame - wood frame cladding  & gable roof,2015,1,14252,5050
250038990,25/02/2023,25/02/2024,4132428,reinforced masonry wood frame rooof,2007,1,30141,5105
789379337,14/03/2023,13/03/2024,2184892,reinforced masonry with RBM walls,2016,1,30672,5105
483966006,08/07/2023,06/08/2024,2054729,joisted masonry,2020,1,16485,5108
355236766,14/07/2023,13/07/2024,442451,reinforced masonry - stucco cladding and flat roof without parapets,2005,1,1904,5105
160712073,09/11/2023,10/09/2024,762662,light metal asbestos siding,1969,1,4621,5201
114951470,08/07/2023,06/08/2024,1645768,masonry,1992,1,3574,5100
725939477,10/08/2023,07/10/2024,3407784,wood frame 2x4 w/ wood bracing,2015,1,18650,5050
443827670,21/01/2023,21/01/2024,727923,light metal steel frame - lightweight metal roofing,1990,2,7462,5201
777877097,15/08/2023,14/08/2024,924323,wood frame 2x4 w/ wood bracing,2019,2,17722,5050
519731243,07/09/2023,08/07/2024,1546616,joisted masonry,1999,1,9864,5108
665688272,28/05/2023,27/05/2024,1049807,reinforced masonry & flat roof,2009,1,4164,5105
467523990,31/08/2023,30/08/2024,3334741,wood frame 2x4 w/ wood bracing,2014,2,7196,5050
588692748,18/04/2023,17/04/2024,2646589,reinforced masonry - stucco cladding and flat roof,1972,2,30086,5105
604035687,16/10/2023,15/10/2024,1259796,masonry -joisted masonry,2015,1,15319,5108
370037904,19/05/2023,18/05/2024,1435215,unknown,2007,1,6406,5000
90707644,14/03/2023,13/03/2024,686629,wood frame - vinyl/brick cladding and hip roof with slope greater than 30 degrees,1984,1,3615,5050
283441835,15/05/2023,14/05/2024,1752134,wood frame 2x4 w/ wood bracing,2016,2,8271,5050
515114845,03/05/2023,04/03/2024,927069,light metal steel frame - lightweight metal roofing,1978,1,7030,5201
44379157,27/05/2023,26/05/2024,2639659,reinforced masonry w/ reinforced brick masonry,1993,1,14883,5105
767280399,09/07/2023,06/09/2024,416232,masonry,2018,1,1654,5100
34549055,26/08/2023,25/08/2024,1203300,reinforced masonry - stucco cladding,2014,1,12061,5105
685350806,24/09/2023,23/09/2024,882757,reinforced masonry - metal cladding and gable roof with slope less than or equal to 30 degrees,2015,1,9773,5105
115943718,04/11/2023,10/04/2024,2431073,light metal,1995,2,17783,5201
689692933,17/09/2023,16/09/2024,532269,fire resistive  concrete,2017,1,6056,5150
248422203,17/02/2023,17/02/2024,2056965,light metal steel frame - lightweight metal roofing,2013,1,17882,5201
285126891,05/02/2024,02/05/2025,582694,wood frame - metal cladding and braced gable roof with slope less than or equal to 30,1983,1,3374,5050
436519664,02/08/2023,08/02/2024,1840010,reinforced masonry - stucco cladding and flat roof with parapets,2019,3,18999,5105
432747187,12/04/2023,03/12/2024,1083275,light gauge steel frame,2019,1,9962,5201
421468196,18/01/2024,17/01/2025,1384576,light metal steel frame - lightweight metal roofing,2017,1,2625,5201
392649105,11/02/2023,01/11/2024,2570791,light gauge steel frame,1986,2,30257,5201
191874156,10/05/2023,04/10/2024,499684,reinforced masonry and wood framed flat roof without parapets,2006,1,3456,5105
161571824,04/01/2024,01/04/2025,825056,light metal,2007,1,4445,5201
571746886,27/08/2023,26/08/2024,820673,joisted masonry,2017,1,3188,5108
803912428,02/03/2023,03/02/2024,1803982,steel and flat roof with parapets,2009,1,4874,5200
216282808,18/02/2023,18/02/2024,567852,wood frame 2x4 w/ wood bracing,2015,5,2685,5050
530652218,06/02/2023,01/06/2024,2192194,light metal w/ corrugated roofing,1978,2,7824,5201
743224721,06/01/2024,01/06/2025,2564327,wood frame - brick veneer cladding and hip roof with slope less than or equal to 30 degrees,2011,1,9016,5050
494910297,16/10/2023,15/10/2024,2109584,reinforced masonry wood frame rooof,1998,2,13049,5105
453670580,31/07/2023,30/07/2024,555041,reinforced masonry,1996,2,2228,5105
226229108,20/12/2022,20/12/2023,2210423,unknown,2007,2,15578,5000
118624297,12/07/2023,06/12/2024,1090629,wood frame - vinyl siding cladding and hip roof with slope greater than 30 degrees,2010,1,6937,5050
877152702,29/08/2023,28/08/2024,2063152,unknown,1961,1,8939,5000
774920277,06/09/2023,08/06/2024,1475815,unknown,1994,1,6060,5000
582221100,16/07/2023,15/07/2024,1469993,wood frame 2x4 w/ wood bracing,2013,3,18146,5050
8412703,24/06/2023,23/06/2024,3186277,light  metal steel frame -corrugated roofing,1989,1,24808,5201
965062539,07/11/2022,11/07/2023,2268413,reinforced masonry w/ reinforced brick masonry,2014,1,13351,5105
329418109,08/05/2023,04/08/2024,2373831,reinforced masonry w/ reinforced brick masonry,1990,1,23928,5105
711981551,23/03/2023,22/03/2024,3905403,masonry,2011,25,13723,5100
108924147,29/07/2023,28/07/2024,908748,reinforced masonry with RBM walls,2015,2,7203,5105
773908440,31/05/2023,30/05/2024,484004,light metal steel frame - lightweight metal roofing,2013,1,4348,5201
24302749,12/07/2023,06/12/2024,3007268,light metal w/ corrugated roof,1998,2,37515,5201
517690752,10/01/2024,01/10/2025,1102585,wood frame - stucco cladding and gable roof with slope less than or equal to 30 degrees,1993,1,4187,5050
636993395,07/06/2023,05/07/2024,4524104,unknown,2005,1,18367,5000
737664110,09/02/2023,01/09/2024,1730194,wood frame and braced gable roof with slope less than or equal to 30,2011,1,14191,5050
732453886,27/03/2023,26/03/2024,2910275,reinforced masonry with RBM walls,1994,3,26615,5105
104084760,02/01/2023,01/02/2024,1245632,joisted masonry,2020,1,6549,5108
786826041,13/10/2023,12/10/2024,3246444,reinforced masonry - brick cladding and flat roof without parapets,2012,1,36973,5105
958353929,17/04/2023,16/04/2024,1448004,joisted masonry,2011,1,22145,5108
469706487,14/08/2023,13/08/2024,322916,light metal steel frame - lightweight metal roofing ,1990,1,2455,5201
161315135,30/01/2023,30/01/2024,288197,reinforced masonry,2018,1,1572,5105
429582168,25/10/2023,24/10/2024,364304,reinforced masonry with RBM walls,2014,3,2321,5105
212268843,28/01/2023,28/01/2024,2188606,joisted masonry,1983,1,42913,5108
349188520,26/06/2023,25/06/2024,530085,light metal steel frame - lightweight metal roofing,2018,1,2532,5201
305352754,05/10/2023,09/05/2024,1384494,joisted masonry,2001,1,5292,5108
494017147,10/12/2022,12/10/2023,768166,reinforced masonry - stucco cladding and gable roof with slope less than or equal to 30 degrees,2010,1,11323,5105
961378548,06/12/2023,11/06/2024,2357483,reinforced concrete - unknown other,2013,1,5591,5150
604774439,23/02/2023,23/02/2024,4139733,reinforced masonry - stucco cladding & flat roof,1998,2,15697,5105
29337355,21/08/2023,20/08/2024,598262,wood  frame - stucco cladding and hip roof with slope greater than 30 degrees,2019,1,3283,5050
701986682,16/01/2023,16/01/2024,1106810,masonry,2019,1,2460,5100
96675030,09/08/2023,07/09/2024,3039688,wood frame  & gable roof,2008,1,22261,5050
541519492,06/08/2023,07/06/2024,428583,joisted masonry,2001,1,1726,5108
849162402,17/12/2023,16/12/2024,3489206,reinforced masonry - stucco cladding and flat roof,2020,1,13299,5105
875277107,28/12/2022,28/12/2023,1247699,reinforced masonry w/ reinforced brick masonry,2006,1,3980,5105
902229717,26/05/2023,25/05/2024,1198302,wood frame 2x4 w/ wood bracing,2013,1,4226,5050
664820868,20/02/2023,20/02/2024,600503,light  metal steel frame ,1991,1,2559,5201
310219106,22/02/2023,22/02/2024,1829883,reinforced masonry - stucco cladding and flat roof with parapets,2020,3,8830,5105
801885868,14/01/2023,14/01/2024,4795605,wood frame -2x6,1990,3,22203,5050
846048319,12/12/2023,11/12/2024,1312191,light metal w/ corrugated roof,2013,1,17172,5201
308845780,30/07/2023,29/07/2024,1447903,light metal asbestos siding,2017,1,12940,5201
513369280,22/02/2023,22/02/2024,904394,wood frame and hip roof with slope less than or equal to 30 degrees,2009,1,3177,5050
491021862,16/05/2023,15/05/2024,3274053,unknown,1968,1,24695,5000
445903687,01/11/2023,11/01/2024,3023737,unknown,2005,1,11791,5000
137071235,30/11/2023,29/11/2024,2131185,reinforced masonry with RBM walls,2004,2,4528,5105
647329972,27/01/2023,27/01/2024,713140,wood frame -2x6,2011,1,3662,5050
870940260,23/12/2022,23/12/2023,2692539,joisted masonry,2020,1,11614,5108
425415581,30/03/2023,29/03/2024,2438252,masonry,1991,3,7443,5100
920926048,25/11/2023,24/11/2024,2000732,masonry,1998,1,18927,5100
872814878,13/07/2023,12/07/2024,381738,wood  frame - brick veneer cladding and flat roof without parapets,2000,1,1826,5050
76119441,31/01/2024,30/01/2025,2255279,reinforced masonry - stucco cladding and flat roof with parapets,2004,3,10005,5105
131149761,05/04/2023,03/05/2024,1630773,masonry,2014,1,43114,5100
787492044,02/08/2023,08/02/2024,1589357,light metal steel frame - lightweight metal roofing,2020,1,2772,5201
42973005,28/01/2023,28/01/2024,2061408,wood frame -2x6,1994,1,22190,5050
173509022,25/08/2023,24/08/2024,1066051,reinforced masonry - brick veneer cladding and flat roof without parapets,2004,2,7819,5105
896342521,31/05/2023,30/05/2024,728975,masonry,1997,2,2138,5100
186941609,24/10/2023,23/10/2024,2325298,light gauge steel frame,2017,1,4746,5201
638818120,07/06/2023,05/07/2024,740974,light gauge steel frame,1987,1,1664,5201
945225480,27/04/2023,26/04/2024,1855862,steel - metal cladding and gable roof with slope less than or equal to 30 degrees,2008,1,10663,5200
916642399,04/12/2023,11/04/2024,412186,light metal steel frame - lightweight roofing,2018,1,1528,5201
60195651,19/06/2023,18/06/2024,1253853,wood frame and gable roof,1983,3,12903,5050
764417699,11/10/2023,09/11/2024,1317772,steel and flat roof with parapets,2004,2,9051,5200
961309669,01/07/2023,07/01/2024,1073954,joisted masonry,2020,1,8259,5108
734644724,10/06/2023,05/10/2024,1575769,reinforced masonry with RBM walls,2005,2,4670,5105
690104751,22/05/2023,21/05/2024,966915,wood frame 2x4 w/ wood bracing,2018,1,10707,5050
89578711,26/02/2023,26/02/2024,5405080,reinforced masonry - stucco cladding and flat roof with parapets,1942,1,51728,5105
68721830,25/06/2023,24/06/2024,672883,reinforced masonry and flat roof without parapet,2014,1,4641,5105
554896226,27/04/2023,26/04/2024,4183848,reinforced masonry and wood frmed flt roof without parapet,2014,1,36114,5105
89307877,06/07/2023,06/06/2024,921575,unknown,2014,1,6648,5000
47024862,27/06/2023,26/06/2024,771388,masonry,2020,1,3622,5100
197872085,19/02/2023,19/02/2024,3240950,light metal steel frame ,1993,1,54733,5201
421277005,19/02/2023,19/02/2024,3726558,joisted masonry,1991,1,13052,5108
907775137,25/02/2023,25/02/2024,4886740,joisted masonry,2017,2,51300,5108
204206184,17/02/2024,16/02/2025,3161389,masonry -joisted masonry,2006,1,16910,5108
502676425,16/04/2023,15/04/2024,1432083,light metal steel frame - lightweight metal roofing,2016,1,5620,5201
113026382,17/02/2024,16/02/2025,2110338,masonry,2016,1,28419,5100
278428650,30/10/2023,29/10/2024,2743003,reinforced masonry w/ reinforced brick masonry,2008,2,19636,5105
916867253,05/07/2023,06/05/2024,4089332,light gauge steel frame,2014,1,10317,5201
84898841,29/04/2023,28/04/2024,2091534,wood frame - brick veneer cladding  & flat roof,2010,1,22143,5050
473722541,19/12/2023,18/12/2024,2496501,masonry,2013,1,13869,5100
376536157,01/02/2023,02/01/2024,4648558,unknown,2017,1,46922,5000
744987334,18/08/2023,17/08/2024,2588303,light metal steel frame - asbestos roof,2009,1,21006,5201
